Archivo de Log inicializado: 2016-04-11.22:54:23

2016-04-11.22:54:23 || Starting...
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:25 || doReading | Client send this message: 0242         shola mundo
2016-04-11.22:58:25 || doReading | Inserting message '0242         shola mundo' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: hola mundo
2016-04-11.22:58:25 || doWriting | Received queue message: hola mundo
2016-04-11.22:58:25 || doReading | Client send this message: 0151         i1
2016-04-11.22:58:25 || doReading | Inserting message '0151         i1' into clients queue
2016-04-11.22:58:25 || processMessages | Processing input queue message: 1
2016-04-11.22:58:25 || doWriting | Received queue message: 1
2016-04-11.22:58:31 || doReading | Quit message received
2016-04-11.22:58:31 || doWriting | Exit message received: Client Connection Closed
2016-04-11.22:59:02 || doReading | ERROR reading from socket
2016-04-11.23:01:27 || Exit signal received. Closing application...
2016-04-11.23:01:27 || Application closed.
